user_id,recipe_id,date,rating,review
8688,82925,2006-10-06,5,"I had two Granny Smith Apples to use so I thought I would try this recipe.  I am so glad I did because it not only is simple, but wonderful.  I used a loaf pan and sprinkled with the dry topping mix, then dropped butter slices directly onto the topping.  It worked wonderfully.  Very nice apple crumble.  Thanks, Steve!"
174096,82925,2006-12-06,5,This was an easy recipe to follow and it tasted great!  Thanks for sharing it!
140132,82925,2008-01-17,5,Delicious.  This is the perfect apple crisp.  The fruit held its shape wonderfully and the taste was delicious.  We served this was vanilla ice cream on top to let the ice cream melt down on the warm crisp...mmmmmm.  I will make this regularly since this make the perfect amount with just a little left over for me the next day...LOL.  Thank you for this wonderful dessert....Stephanie
173579,82925,2008-08-03,5,This turned out so moist and delicious.  My DS just raved over it.  Thanks for sharing.
428885,82925,2011-10-21,0,"Yum! Easy to put together, except for gathering the apples off the tree in the orchard. Fall is upon us, and love for all things apples are in the air.  <br/>I didn't change anything, except used some Pam in the bottom the second time I made it, becuase the apples stuck the first time. Added some caramel syrup on the vanilla ice cream which topped the apple mixture. Thanks for posting."
128473,82925,2011-11-21,5,"Thank you so much for sharing this easy to make dish 1Steve....delicious, absolutely delicious....I don't usually eat crisps, but your recipe has changed all that...my friend and I ate most of the crisp so I  had to make another for my dh....he loved it also.  Updated:  Six years, later and this is still my favorite apple crisp on the site. My dh would eat the whole dish by himself, if I let him. It is such a comforting dish, the spices are perfect in it."
400708,82925,2013-10-21,5,"Made this exactly as  posted including the English custard on top, very good - this is the first time I&#039;ve ever &quot;made&quot; a crumble but not the first I&#039;ve ever &quot;eaten&quot; one and with all the apples from the orchard decided it was time to make my own.  This was so good with the flavor of the tart apples and the crunchy topping, YUM; the only thing I had a problem with and I&#039;m pretty sure it was me - is that parts of the topping was still dry, thinking I should have added more butter to it or something.  But the flavors, oh my!!  Used recipe#483829 for the cream which was a new experience (in a good way) for me - thinking it&#039;d also be so good with a scoop of vanilla ice cream"
128473,46922,2004-03-28,5,"Wow...this was so good. My family ate the whole ham, in sandwiches in one sitting. Thank you Boopster very much. We will definitely have this again and again and again."
461834,46922,2007-04-09,5,"This recipe is worthy of it's title.  IT IS TOTALLY AWESOME!!!  The ham was so tender, it almost melted in your mouth.  The flavor was excellent, not too sweet.  This ham was better than any other ham I have had, including Honey Baked or Heavenly Ham.  I used a 6 lb semi boneless ham, so I cut the brown sugar and mustard in half.  I cooked the ham for 3 1/4 hours and let it rest for 1 1/2 hours.  This will be the only ham I make at home, and no need to spend $60 for a honey baked ham.  Thank you so much for the recipe Boopster!!"
140132,46922,2007-08-15,5,I love love love this ham.  The flavor you get from the mustard and brown sugar is outstanding.  Yummy. We just finished our ham and I'm already thinking of making another...lol.  I will be using this recipe this coming Thanksgiving so i can wow my family.  thank you for this awesome recipe.....Stephanie
131126,46922,2009-02-03,5,"This truly is ""awesome"" and tastes sooooo good for so few ingredients.  The glaze is very thick & I spead it on the ham with my hands.  From looking at the photos I was almost expecting a yellow cast to the ham when finished, but it didn't have one.  The foil lined pan is essential!  This is sticky, sticky.  Next time I will  baste some of the glaze back onto the ham during cooking.  The bottom of the ham was well coated & dark, while the top & sides were flavorful, but could have had more of the awesome glaze IMO.  Thank you for sharing this recipe! =)"
482376,46922,2008-12-30,5,"This recipe made it into book#234156!WOW...WOW...WOW!!!!! I cannot say enough about how wonderful this ham recipe is. It is simply outstanding. By far, the best ham I have ever cooked. I used a 10 pound ham and used a cooking bag (following the package directions) instead of the foil. I cooked it for about 3 hours and it was done perfectly. I wondered how the combination of mustard (I used yellow) and brown sugar would be. It was FABULOUS!!! It imparts great flavor and is lovely to spoon over the sliced ham. This ham was so tender that it literally started to fall off the bone. FANTASTIC. Thank you!!"
1179225,46922,2009-10-04,5,Delish!!!!...and easy.
126440,46922,2011-01-09,5,Wonderful ham.  It was easy and had wonderful flavor.  DH loved it.  Served with Sweet Potato Souffle.
176615,46922,2012-04-24,5,Moist and very easy. Good basic ham. Thanks for sharing the recipe!
6357,76491,2005-01-20,5,"This is yummilicious! I can't believe how quick this got ready. I needed a few very good chocolate dessert recipes as I am off to a birthday party in a while, and I wanted to surprise the birthday girl{who turns 9 today} with a few chocolate homemade recipes. I picked this and I am so glad I did. This has come out superb! It tastes excellent and has a great texture. It was ready in 7 minutes!! I set this in a tray and then I used Smartie chocolates{colourful gems} to write ""ABI"" on place them on top of this pudding. So now, there is the birthday girl's name over her pudding! She's going to love this! Thank you so much for making me make this by posting it! 
"
67656,76491,2005-01-24,5,"I forgot how yummy real pudding could be.  This recipe easily adapts to the stovetop and takes just about the same time to prepare. 
Like others, I used Splenda and when making it again I will try it with a touch less to cut that chemically sweet taste.  I added a pinch of instant coffee for mocha pudding.  Next time, I'll try the peppermint.  Thanks for sharing."
176615,76491,2005-01-28,5,"Wonderful! I was looking for a quick dessert tonight and made this as directed except using 2% milk (I didn't have skim). It was thick after 4 minutes in the microwave. Very rich and chocolately. Really no more difficult than the stuff from the box but light years better and I would imagine cheaper as well. Thanks, Chris, for a super recipe!"
8688,76491,2005-02-07,5,"I have to admit, I am not one to actually cook with my microwave.  But this recipe is so simple, pudding so smooth, rich and chocolatey good, that there is no reason why I can't make this anytime I want! There's no reason not to have dessert ready all the time : ) I microwaved for the first 3 minutes, stirred and then microwaved an additional 4 with stirring in between, as suggested in the directions for the perfect consistancy. Thanks for sharing this recipe with us, Chris from Kansas!"
169969,76491,2005-08-09,5,This was so easy and so good! I cannot believe i have never made pudding from scratch before. I used the microwave and followed your directions and it came out perfect! The three year old of the house was in HEAVEN! Thank you for such a great recipe!
160974,76491,2005-10-31,5,"I used 2 percent milk and cooked on the stove. It took about five minutes to thicken. We had it for our Halloween dessert. I liked that it wasn't overly rich. Since it is made with ingredients that I always have on hand, I'll be making it often.

Roxygirl"
157425,76491,2005-11-16,5,I have made this pudding recipe quite a few times and I do not buy chocolate pudding in the box anymore. My dad is diabetic and wanted to make him a pie so used Splenda instead of sugar and I really could not tell a difference in taste. Very good pudding and dad enjoyed his pie!
383346,76491,2007-02-11,5,Delicious.  I used Splenda instead of sugar.  It's easy to do.
104295,76491,2007-07-12,5,I'm number 96 and we loved this.  My husband was especially glad to see that there was a crust on the top (as I usually use the instant packages and they don't have one).  We found this ultra chocolatey and it was so easy to do.  Yum.
80353,76491,2008-02-24,5,"This is an excellent recipe - fast, easy and goes dwn delightfully.  My son asked for chocolate pudding last week and I chose this recipe because I wanted to try a microwave version.  I picked a winner and I have since made it another two times.  Thank you for a very good recipe."
140132,76491,2009-04-17,5,"This will curb any chocolate fix your having.  So yummy and easy and quick to prepare.  I will make this again and again and again, etc.  thank you so much for posting this super recipe."
1179225,76491,2009-10-10,5,This turned out great! what an easy way to satisfy a sweet tooth. Thank you for posting.
486725,76491,2010-09-14,5,"This is delicious and chocolatey, like a good hot chocolate. Very quick and easy. And I love that it's not too sweet. The first time I made this (in the microwave), I did encounter some lumps. I only needed 2 minutes in step 4 for an 1100 watt microwave. The second time I made this, I used the stove, and had no lump problems. I also decided to turn it into a mocha pudding - which was awesome! I added two tablespoons of instant coffee, plus one extra tablespoon of sugar."
95743,52488,2004-05-03,5,Add me to the list of this recipe's fans.  Absolutely wonderful.  Double the sauce and add some heat.  
222564,52488,2006-02-13,5,"Rave review number 120 for this recipe. Wow!
Absolutely divine flavor, easy, no fancy ingredients. I love sauces, so doubled it up. It still wasn't swimming in it, so might just triple it up next time, so good it was! "
169969,52488,2006-02-18,5,"Super recipe! So easy to put together! I used a combination of boneless thighs and breasts. The chicken does not need any extra sauce at all but, next time I will double the sauce so that there is some sauce for the broccoli. Wonderful recipe.... I knew 121 Reviewers couldn't be wrong! So here is another 5 star review for #122!"
280271,52488,2006-02-26,5,This is Great! Easy to prepare and had just the right flavor for general tso's chicken. I did triple the sauce to make sure I had enough for the rice. It was also great next day for leftover's at work. 
53932,52488,2006-03-05,5,This was just wonderful!  Better than the General Tso's at most Chinese restaurants.  I made the recipe just as written and it was perfect. 
140132,52488,2007-01-31,5,This is so very good.  I wasn't sure about the cornstarch breading but it was fantastic.  I made this with #38748 Chinese Fried Rice and it was a very satisfying meal for us.  Thank you for this great recipe......Stephanie
482376,52488,2007-06-09,5,"Outstanding!! I'd rate this higher if I could. It tasted exactly like General Tso's chicken at a Chinese restaurant. The sauce amount was perfect for us. I wouldn't change a thing. I recommend prepping everything before you set out to cook (make the sauce, mix the cornstarch & beaten eggs, cube the chicken, start the rice, etc...). I searched high and low for rice wine and finally found it at Kroger. I think this would be a great entertaining dish along with egg rolls, rice, steamed veggies, almond & fortune cookies! I'm anxious to try making it up through the stage 1 frying, refigerate & when guests come, do the second stage frying. 
Delish recipe...MUST TRY!"
452355,52488,2008-11-22,5,Loved it!  What can I say that hasnt already been said?  This dish is easy to prepare and has great flavor.  We chopped up one of the chili pods (used Thai dragon chilis) and left the other 4 intact to give the dish some heat.  I will definitely double the sauce next time.  Thanks for this keeper.
126440,52488,2008-12-17,5,This was a great recipe.  I used chicken breast but was delicious!  Served with Perfect rice  Recipe # 53520 and  Oven Roasted broccoli Recipe # 206184.  Great Meal!
226863,52488,2013-07-17,5,"This is definitely a good General Tso&#039;s recipe....not the best I&#039;ve found but very good.  I halved the amount of chicken but left the sauce amount alone.  I wanted some sauce for my steamed broccoli. I also increased the pepper to chicken amount, but I like things spicy.  Served over jasmine rice, and this was a very good dinner!! Thanks for sharing your adopted recipe."
136997,10744,2006-01-21,5,"Well, I don't know what else to add, It's a tasty as everyone has said. The only addition I made, was to include a bit of rubbed sage. Just a personal taste. I also used homemade stock and crust. Delicious! :) "
222564,10744,2006-12-14,5,"Scrumptious! May take a little time, maybe, but is not too complicated at all. Very good trouble - result ratio. I used 2 chicken bouillon cubes and no salt and skimmed milk for half'n'half. Very rich and creamy anyhow. Might try some herb for change, like a little thyme or rosemary, or Herb's de Provence that has both and more."
158086,10744,2007-10-15,5,Wow what a recipe...I did not even think I liked Pot pie....This is a real winner...I did change and instead of doing carrots I added a 10 oz pkg of frozen mixed veggies with the potatoes and celery....I will be making this for my sunday dinners for the family this winter for sure.
140132,10744,2008-01-01,5,First attempt at making a pot pie and it turned our wonderful.  We loved it.  I was leary about it being to runny when it was done but no such thing.  This was perfect and far better then those store bought ones.  Thank you for a new recipe that will be part of our main menus.....Stephanie
88099,10744,2008-10-31,4,Excellent.  Flavors went well.  Easy to make.  A lot of the juices spilled over while cooking.  I think next time I'll used a little bigger dish to cook it in.  I also put one of the pie crust on the bottom and cooked it for about 10 minutes before adding the filling.  Worked out well.  Thanks
1072593,10744,2009-02-03,5,"Vincy, honey, if you held this recipe ransom, I'd think we'd have some negotiating to do.  Like another chef said, it's the potatoes that makes the difference.  Home cooking at it's best from over 300 test kitchens!"
126440,10744,2009-03-26,5,Excellent chicken pot pie.  I love the sauce.  I thought it was easy and has great flavor. I did add a few fresh mushrooms when cooking the veggies maybe next time I'll try broccoli.
369715,10744,2013-11-25,4,I used a can of mixed vegetables instead of the vegetables called for in the recipe. I also added a teaspoon of pepper. We all enjoyed this but thought the gravy could have had a tad more seasoning in it.
37449,54257,2005-02-20,5,"This made a very nice tasting meatloaf. I used a tad too much milk(didn't read the review), but the taste was excellent. Thanks Nita!"
173579,54257,2006-08-31,5,This was fantastic!  One of the best meatloaves that I have ever had.  I did only add 1/4 cup of the milk.  It baked up nice.  Will make this many more times I'm sure.  Thanks for posting.
89831,54257,2006-10-28,2,"Sorry for the low review I really wanted to like this recipe, based on all the 5 star reviews I really cannot understand what all the hype is about this recipe! it is totally lacking in flavor and in texture, the sauce on top is like eating jelly or jam, even with added fresh garlic this recipe was a total dissapointment for my family and ended up by tossing it away after having only a few bites. I think will stick to my own recipe, oh well we all have different tastes, but thank you anyway...Kittencal"
323186,54257,2007-03-19,5,"Every time I make this, it just gets better!!   had it last night with mashed potatoes (mashed with cream, cheese and garlic), buttered green beans and carrots with creme fraiche...umm  yes, not a calorie-counting night!!!    Children,  as usual, have  meat loaf sandwiches today.....thats half the excitement of the meal, knowing what they will get the next day, I have to make sure I make enough to HAVE left-overs!!   I am giving this recipe to a dear friend, aged 70,  who doesnt make meatloaf because she has never found a good recipe......I told her,  this is the recipe!!    In exchange I'll be getting her HealthBread recipe!  Yum!  Even tho she is 70 she has a husband and sons for whom she still cooks,  but she cant stand for too long,  I told her this is quickly put-together and then looks after itself,  excellent."
140132,54257,2007-04-04,5,I have made this a couple of times already and each time it turns out wonderful.  I am one who cannot make a meatloaf that can be sliced????  But with this recipe it was perfect.  Thank you for a great tasting meatloaf that doesn't crumble under my knife...lol.  The flavor was exactly what we look for in a meat loaf.
383346,54257,2007-07-02,5,I used 2 lbs of ground beef and regular milk (1/2 cup).  I had to cook it for about 1 hour and 30 minutes cause I wasn't sure it was cooked through.  It's delicious.  Thanks :)
158086,54257,2007-07-12,5,This was a big hit at my house....It was wolfed down so I know it is a keeper....hardly any left for sandwiches the next day...
126440,54257,2008-12-13,5,"Not that you need another rating, but this is a great recipe.  I have made it a couple times and it is very easy.  Love the sauce! Served it with baked potatoes and roasted green beans."
56003,54257,2010-01-16,4,"What a good meatloaf..... I, too, thought the mixture would be a little too wet, but let it sit for about 15 minutes, and it was fine. The guys thought the sauce was â€œda bombâ€�. Way different than my own meatloaf, but thought it was getting a little â€œoldâ€�......so glad I chose this for a change. Thnx for posting your recipe, Nita."
104295,54257,2010-02-06,5,"Being review 674, there isn't a lot left to say.  But my kids loved this and said it was the best they had ever had.  I used low fat turkey and 3 tbsp. of brown sugar.  A good comfort meal alongside scalloped potatoes and green beans, with the snow falling down outside."
166642,54257,2010-03-04,5,"Awesome meatloaf! This is going in my tried and true recipe cookbook. The sauce is just outstanding and the meatloaf is moist. I made as follows except I used dried breadcrumbs. I used the 1/2 cup milk. For the sauce, I only used 2 T apple cider vinegar. Worked perfectly. Thanks for sharing!"
169969,54257,2011-01-13,0,"This is a great meatloaf recipe. Our entire family loved it! I was surprised at the amount of liquid that I poured out of the pan after it cooked. The meat seemed a little mushy from the 1/2 cup of half and half, but the meat had plenty of texture after it cooked and I am glad I did not add more meat to the mixture. I cooked it for 1 hour and 15 minutes and it sat on the stovetop for about 15 minutes before I sliced it. Had to be a bit careful slicing, but did get nice slices. The leftovers made awesome meatloaf sandwiches! Update: Doubled the recipe tonight and it was still wonderful! 1/13/11 Made a double batch again today! So yummy!"
400708,54257,2011-06-30,5,"Review #848, so why bother - because after reading all the reviews I HAD to try this for myself and I must say all the reviews are well earned.  Yes Virginia, this is truly one this is truly one great meatloaf!  I made a few minor changes but I think it only added to the taste.  Took another reviewers advise and carmilized the onions (adding celery and garlic to them) prior to adding to the mix, added 1 teaspoon of liquid smoke as we love that smoky flavor and 1 tablespoon of worchester sauce for flavor.  Added another 1 teaspoon of liquid smoke to the sauce and then baked as directed in one of those special meatloaf pans that has 2 layers and drains off the grease.  The end result was a lovely meatloaf that was firm when cutting and tasted awesome, took your advise and made extra sauce to use for dipping on the side.  YUM!!  Served with homemade potatoe chips and sesame spinach with a glass of Washington's fine red wine.  Lovely."
428885,54257,2011-12-09,5,"Yep, this is lip-smakin' good. Didn't change one thing, used cream - if you're gonna enjoy meatloaf, then e n j o y meatloaf. There's no cryin' in good meatloaf. Go ahead. This is the real deal."
133174,54257,2012-10-28,5,"Let me add my rating to the 942 already present.  Hard to believe that I haven't tried this before now.  This is a very basic meatloaf that reminds me much of what my mother made when I was little.  As one reviewer suggested I will be making this again as using mini-loaf pans.  This made a wonderful meal served with sauteed yellow squash, Recipe #119430 and cornbread muffins."
204024,54257,2013-01-16,4,Good but the sauce is too vinegary for us.  Made for I recommend.
560491,54257,2013-05-29,4,"This is a good meatloaf recipe, I just do not think it is the best I have had.  I liked the sweet-tangy sauce on top, it is a nice change from just ketchup, but the meatloaf itself needed more flavor.  Made for Name That Ingredient Tag."
173579,136589,2007-03-27,5,This was very good but very rich.  Will be making this again I'm sure.  Thanks for posting.
158086,136589,2007-10-09,5,"What a fabulous recipe this is!  I made it with splenda for baking and splenda blend brown sugar to cut down on the sugar content, and it turned out great...sure is yummy when it is still warm from the oven!"
8688,136589,2007-10-17,5,"I followed Rose of Sharon's simple instructions to the letter for wonderfully delicious results!  I did however poke several holes with a wooden skewer so the sauce could seep into the cake.  I have used this method on other cakes and it provides a really nice moist texture with the flavor evenly distributed throughout the cake.  Thanks for this wonderful recipe, Rose of Sharon!"
222564,136589,2008-01-03,5,"Loved it, moist and very appley and caramelly."
324390,136589,2010-02-07,5,Great cake that is perfect for breakfast or a snack. We enjoyed it with coffee.
140132,136589,2008-02-22,5,We loved the cake.  It reminded me of the cake my g'ma used to make.  DH loved the sauce I drizzled over.  Thank you for an old fashioned recipe from my childhood.    Stephanie
226863,136589,2010-02-28,5,"Very moist cake.  I substituted pecans, because that is what I had on hand.  I also used half applesauce and half oil.  LOVED the glaze.  Like other reviewers, I think it would be great over ice cream!"
95743,222188,2008-04-14,0,"I don't believe I've ever had buttercream frosting.  It's not the type of thing I would normally eat for the last several years and my  memory of childhood frosting used Crisco, something I wouldn't even consider now in this quantity.  It took a bit of getting used to but after some adjustments and a spatulaful or two, the butter version grew on me. ; )   I turned half the batch into chocolate by adding 1/2 cup cocoa.  I liked that best, being a chocoholic.  I think cream cheese is my frosting of choice but this is a perfectly acceptable substitute for butter fans."
104295,222188,2008-07-04,5,"Very good buttercream!  My cousin is a pastry chef and hers is the best ever, but mine was pretty darn good!  I used it to decorate some 4th of July cupcakes and they held the sprinkles well.  Thanks."
452940,222188,2009-07-20,5,"This is a great buttercream frosting recipe. Had no problems with it at all. I made blue ones and put sprinkles all over them to celebrate our zaar friend, Chef #936601, giving birth to twins tomorrow. Rock on Debi and Tim! Thanks for sharing the recipe. :)"
140132,222188,2011-02-09,5,Perfect frosting.  I used this on some cupcakes last night and it was the perfect consistency.  Thank you for sharing.
173579,222188,2013-02-04,5,Very nice frosting.  I had rave reviews from my family.  Thanks for posting.
1179225,222188,2014-05-18,5,"Perfect butter cream icing! It spreads beautifully, would change a thing. Thanks for sharing the keeper recipe."
158086,17126,2007-09-26,5,"I added green pepper and onion, and put cheese on top to melt just before serving...great stuff..."
140132,17126,2008-01-16,5,"Easy, tasty.  We loved it. I will make again.....Thank you very much....Stephanie"
53932,17126,2010-01-10,5,Excellent! Perfectly seasoned.
452355,17126,2012-02-26,4,Very easy to make.  Was in a hurry to find something that required little chopping to go along with my chiles rellenos.  It did need a little more seasoning and was a tad bit dry.  The chopped green onions and cheese (we used monterey jack) definitely improved the flavor.  Thanks!
37449,17126,2013-11-01,5,Yum! I used diced tomatoes with mild chiles and fresh oregano from the garden. Thanks!
8688,52892,2004-06-09,5,"Enjoyed this Alfredo sauce! I used half and half and the cream cheese.  I served over a thin spaghetti, used Bethany's Shrimp recipe #47515 to top it off and served with a tossed green salad and crispy Italian rolls for a great supper!  Thanks for sharing!"
369715,52892,2008-11-04,4,Good and easy to make. I followed this exactly as written. I wasn't sure that is was going to thicken up but it finally did. I served it over cod. We all enjoyed it.
140132,52892,2013-04-02,5,Very creamy and delicious.  I served this with grilled chicken and a salad.  Thank you for this easy sauce recipe.
126440,52892,2015-02-02,5,Nice sauce.  Made half a recipe to use in Recipe #154640.  Still have some left so will serve with pasta.
89831,50719,2004-06-30,5,"Well,what more can I add that already hasn't been said...these were just amazing muffins. I made mine in jumbo muffin tins, and added 1 tsp of pure almond extract instead of vanilla, I think the almond goes better with blueberries than vanilla...I made them with half and half cream instead of milk, and used frozen (semi-thawed) blueberries, I let them thaw a bit so the muffins would have a nice blueberry streak in the middle. These muffins had a wonderful texture and taste, I will be definately be making them again, thanks so much for sharing....Kittencal:)"
126440,50719,2004-08-13,0,These muffins are awesome.  Very easy to make and delicious.  
8688,50719,2005-01-14,5,"This is an excellent recipe for blueberry muffins!  More of a cake-like consistancy than your usual muffin. Next time I prepare, I will remember to double the toppings! I will definitely make again!  Loved it.  Thanks so much, KRUSTY!

"
176615,50719,2013-06-29,5,Very good! Tons of blueberries. I used frozen wild berries and topped with natural sugar rather than the nutmeg mixture. Made 18 regular-sized muffins. Thanks for sharing the recipe!
8688,16531,2002-07-14,5,"Mirj, I made this tonight for supper and we had such a marvelous meal! I made it exactly as directed and  it was done in about 6 hours.  I think the rice with the juices maybe every bit as tasty as the chicken!  Thank you so much for sharing this recipe with us!  DH says this is a keeper!"
41578,16531,2002-11-20,5,"I have made these twice now.  I also use boneless/skinless chicken breasts.  My crockpot cooked them to ""perfection"" in just a little over 4 hours. I used apple vinegar and Sprite, however I used 1/2 teaspoon of regular black pepper AND 1/2 teaspoon cayenne and it was just right for us.  The second time I made them and after they cooled down, I cubed the chicken in bite-size pieces and added them to a meat/cheese platter that I had already prepared for an appetizer party I attended.  The crowd went wild and asked for the recipe. The next time I make the platter, I will definitely cut back on the trail balogna, pepperoni, etc that I normally put on it and add MORE of this fabulous chicken.  It really added a nice zip to a normally boring platter.  Mirj, I am so glad I found this recipe.  Thank you so much.  :-)"
140132,16531,2007-08-15,4,"this was a nice surprise to me.  I wasn't sure about the sweetness but it was very good.  I served this with white rice and veggies.  Very nice meal, thank you.....Stephanie"
560491,16531,2007-10-29,3,"This was good, but I think I could have let it cook longer or cut the chichen breasts up more, they didn't have a lot of flavor in te middle.  Also next time I think I will use Cider Vinegar rather than white."
160974,16531,2008-01-02,5,"This turned out even better than I hoped! I cooked on low for about 2 hours, since I only used about 4 fairly thin boneless chicken that I cut into large chunks. I used a scant 3/4 cup brown sugar and about 1/3 cup cider vinegar and it was perfect. The black pepper really makes this flavor combination stand out. It reminded me of Bourbon Chicken at the mall. Thanks Mirj, for posting.

Roxygirl"
199848,16531,2009-03-28,5,"Very nice blend of flavors.  It was sweet and tangy.  I used boneless skinless chicken thighs, and they were fall-apart tender.   Thanx for sharing; I'll make this again.... maybe even with pork."
126440,67256,2004-06-03,4,Made this yesterday and it was very good.  We had it for dessert last night and then a very small piece with lunch today. I had to cook mine 1 hour 20 min. before it was done.  I did put it into the freezer as stated. I made half a recipe of the frosting and I could have used a little more.  But was delicious.  Good use of frozen bananas.
173579,67256,2004-11-19,5,I have been looking for the perfect banana cake.  This is it.  It is fabulous.  Keeps for a long time.
136997,67256,2007-03-12,5,"What an awesome cake! I was a wee bit sceptical about the oven temp. but it worked. I did have to bake it 1 hr. 30 min though. I tortured my husband by making him wait until the next day to add the frosting, since it had to cool overnight as I hadn't made it until late in the day. So worth the wait he said. :)"
461834,67256,2007-09-01,5,This is a very moist and delicious cake.  I cooked mine at 300 degree oven and it took 1 hour and 20 minutes and then went into freezer for the 20 minutes.  It took 5 medium sized bananas to get the 1 1/2 cups mashed bananas.  I think putting the cake immediately into the freezer is the trick to such a moist cake.  Thanks for a great recipe Rhonda*J*!!
140132,67256,2008-01-25,5,Oh man was this good.  So moist and flavorful.  I love banana cake and this has to be the best I've had.  This cake didn't last long at our house...lol.  Thank you for this delicious cake recipe....Stephanie
428885,67256,2008-11-15,5,"You could smell the aroma of banana cake all the way out the front door and down the spring pump house in the field. Everyone quickened their step as to see who would make it first to get a slice of the beaut of a cake. I followed this exactly, however, did use 2 9"" cake pans. I cooked for exactly 1hour 10 minutes, took em' out and popped them in the freezer (much to the dismay of our guests - who- thought they could have a piece right away - NOT :)  ) Iced them up, added some grated orange peel and a couple of mini-chocolate chips (used for another cake) and proceeded to have my guests wolf this down like fresh grain being fed to calves the first time. Wonderful! Thanks for posting this gem! Fall 2008"
1179225,67256,2009-08-31,5,"This cake is delicious! I did put in the freezer after baking. I thought I might skip this step next time, but the more I thought about, why mess with perfection. Will be making this cake again very soon. Thank you for posting!"
158086,67256,2010-01-22,5,"This recipe probably does not need another 5 stars, but it is worth every one of them....The cake was wonderful, I even used splenda for baking to cut down the sugar and it rose and tasted fabulous...."
486725,67256,2010-06-19,4,"This is indeed really good. I bake a lot of cakes and quick breads, and would say that this is between the two. It was done at one hour for me. I wasn't sure about bringing my freezer temperature down, but did follow the directions. Someone mentioned still having to cool it after 45 minutes in the freezer - mine was very cool after/the pan was frozen. I always decrease the sugar in recipes. Since many people halved the sugar in both the cake and the frosting, I quartered both of them - and it was still sweet enough for us. The walnuts are a very nice addition to this."
204024,67256,2013-05-08,5,"Moist and Delicious, cream cheese frosting is terrific per DH.  We didn&#039;t use the freezer method and it turned out great.  I also put my oven on 350 and it also turned out fine.  Made for Name that Ingredient Tag."
160974,5170,2005-09-11,5,"Nice pancake to start the kids off on their first week of school. I served mine with fresh strawberries and syrup. Congratulations on being on the Top 40 List.

Roxygirl"
461834,5170,2007-03-18,5,Excellent pancakes.  I cut the recipe in half as there were only two of us eating today.
140132,5170,2007-11-03,4,I made these for breakfast the other day. Very simple and very good.  We really enjoyed them....thank you....Stephanie
176615,5170,2009-02-22,5,Absolutely wonderful! Fluffy and light. Served with maple syrup and recipe #42038. Thanks for sharing the recipe!
1179225,5170,2009-11-17,5,Just right! Thank you.
560491,5170,2010-08-27,5,"Made these for our weekly 'breakfast for dinner' and they were excellent!!  I prefer thin pancakes to thick ones, however these were so light and fluffy they have become my new favorite!!  Will be making these in the future rather than buying mix!  Made for I Recommend Tag."
383346,5170,2010-09-21,5,This is a great recipe for pancakes.  I love thick pancakes and these are perfect.  I just omitted the salt.  Thanks Bill :)  Made for I recommend tag game
286566,5170,2010-11-09,5,I made a half recipe for the DM and I as an afternoon snack with some fresh fruit and recipe #378378 which made for a delightful afternoon tea.  Thank you Bill Hilbrich and Boomette for recommending in I Recommend Tag game.
498271,5170,2011-02-08,5,This is a terrific pancake recipe!  It's hard to imagine how such big and hearty pancakes can also taste so light and fluffy.  I'll be using this recipe for pancakes from now on ....thanks for sharing it!  Made for the Best of 2020 Event (recommended by AZPARZYCH)
369715,5170,2012-11-03,5,This was my first time making pancakes from scratch. Wow these were so good. My husband ate five pancakes and said he could have ate eight of them.I followed the recipe exactly as written. I will make these more often with my families approval LOL
104295,25885,2003-09-26,5,"This had wonderful flavor!  I had defrosted all my frozen bananas and found that I had so many I needed something that took a ton of them.  I hypothesized that with this many bananas I wouldn't need all the fat and I was correct.  I used half the fat, and since I was almost out of butter I used oil.  A fabulous flavor and the kids love it!"
8688,25885,2004-04-11,5,"An absolutely delicious banana bread with all that is promised!  I used 4 very large, overly ripe bananas which did not prove to be 2 1/3 cups, so I added just enough sour cream to make up the difference.  I also added 1/4 cup of chopped pecans to the mix. The end result was fabulous!  I knew with all these reviews, I couldn't go wrong ; )  Thanks for the lovely banana bread, Shelley~by the sea!"
128473,25885,2004-09-13,5,"Thank you so much Shelley-By-The Sea for sharing this amazing recipe. We all really enjoyed this moist and tender treat.The overall flavour was intense but not over powering. I will definitely be making this again,its a keeper. I didn't even have to use my MIL's secret for making moist banana bread. (you wrap the warm bread in tinfoil as soon as it comes out of the oven to keep it moist) Your bread was moist all on its own. Kudo's.... BK"
176615,25885,2004-12-26,5,"Beautiful, moist banana bread with loads of banana flavor and a crisp crust. I really prefer the flavor of butter and brown sugar to regular banana bread with oil and white sugar. Used 5 medium bananas and baked for 85 minutes and it was perfect. Thanks, Shelley by the sea, we'll be having this often!"
222564,25885,2006-04-25,5,"All 190 viewers can't be ignored and I too tried this banana bread. The flavor was truly banana and bread wonderfully moist, both due to high banana content. Very basic recipe but good, everyone can add their own bits and pieces to this. I made muffins and iced them with Lynnie the K's Greatest Choklate Icing. Yum!"
89831,25885,2006-09-20,3,"This was just okay but nothing over the top special, definately needs more sugar and probably needs some baking powder, it did not rise as much as I expected and was on the heavy side. I might give it a try again with added baking powder and more sugar, when I do I will edit this review. thanks anyway!...Kittencal:)"
140132,25885,2007-01-30,5,"Wow....this was so moist and flavorful that I couldn't stop nibbling.  I doubled the batch and it was gone by nightfall.  If you like bananas, you will love this recipe.  Thank you for such a great bread recipe.....Stephanie"
